user_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,promotion,outcome
48856,2,5) $500 - $750,617.06,1,0,Rural,1,Phone,Womens E-Mail,0
48857,1,5) $500 - $750,615.53,1,0,Urban,1,Multichannel,Mens E-Mail,44.26
48858,1,5) $500 - $750,610.22,1,1,Rural,1,Phone,Mens E-Mail,0
48859,6,3) $200 - $350,282,0,1,Surburban,1,Web,Womens E-Mail,0
48860,9,3) $200 - $350,295.59,1,1,Urban,1,Phone,Mens E-Mail,0
48861,11,1) $0 - $100,63.14,1,0,Urban,0,Web,No E-Mail,0
48862,9,1) $0 - $100,62.95,1,0,Urban,0,Web,Mens E-Mail,0
48863,1,2) $100 - $200,153.05,0,1,Rural,1,Web,No E-Mail,0
48864,10,1) $0 - $100,32.19,0,1,Rural,1,Web,Womens E-Mail,0
48865,6,2) $100 - $200,139,0,1,Urban,0,Web,Mens E-Mail,0
48866,10,1) $0 - $100,70.39,0,1,Surburban,0,Phone,Womens E-Mail,0
48867,10,1) $0 - $100,42.01,1,0,Surburban,0,Phone,Mens E-Mail,0
48868,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0
48869,9,2) $100 - $200,140.6,0,1,Urban,0,Web,Womens E-Mail,0
48870,1,4) $350 - $500,355.72,0,1,Surburban,0,Phone,No E-Mail,0
48871,5,"6) $750 - $1,000",933.65,1,1,Rural,1,Phone,Mens E-Mail,0
48872,6,2) $100 - $200,135.76,0,1,Surburban,1,Phone,No E-Mail,0
48873,3,5) $500 - $750,643.44,1,1,Urban,1,Web,Mens E-Mail,0
48874,1,"7) $1,000 +",1794.31,0,1,Surburban,1,Web,Mens E-Mail,0
48875,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
48876,10,1) $0 - $100,45.58,0,1,Surburban,1,Web,Mens E-Mail,0
48877,2,3) $200 - $350,310.08,1,0,Surburban,0,Multichannel,Mens E-Mail,0
48878,9,1) $0 - $100,39.4,0,1,Urban,1,Web,No E-Mail,0
48879,4,2) $100 - $200,138.72,0,1,Urban,1,Phone,Mens E-Mail,0
48880,5,2) $100 - $200,107.54,0,1,Urban,1,Phone,Womens E-Mail,0
48881,6,1) $0 - $100,64.33,1,0,Urban,1,Phone,Mens E-Mail,0
48882,3,3) $200 - $350,345.62,0,1,Urban,0,Phone,No E-Mail,0
48883,2,1) $0 - $100,29.99,1,0,Rural,1,Web,Womens E-Mail,0
48884,3,4) $350 - $500,387.14,1,0,Surburban,0,Phone,Womens E-Mail,0
48885,2,3) $200 - $350,212.2,1,1,Urban,0,Web,No E-Mail,0
48886,4,2) $100 - $200,134.25,0,1,Urban,1,Web,Womens E-Mail,0
48887,4,1) $0 - $100,75.56,1,0,Surburban,1,Web,Mens E-Mail,0
48888,1,3) $200 - $350,241.1,0,1,Urban,1,Web,Womens E-Mail,0
48889,11,4) $350 - $500,386.09,0,1,Urban,0,Phone,Mens E-Mail,0
48890,1,1) $0 - $100,43.02,0,1,Surburban,0,Phone,Mens E-Mail,0
48891,1,2) $100 - $200,103.41,1,0,Urban,0,Web,Womens E-Mail,0
48892,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
48893,11,5) $500 - $750,587.31,1,0,Surburban,1,Multichannel,Mens E-Mail,0
48894,6,2) $100 - $200,115.85,0,1,Surburban,1,Phone,No E-Mail,0
48895,9,2) $100 - $200,155.44,0,1,Urban,0,Phone,Womens E-Mail,0
48896,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
48897,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
48898,7,1) $0 - $100,49.3,1,0,Surburban,0,Web,No E-Mail,0
48899,2,3) $200 - $350,268.71,0,1,Urban,0,Multichannel,Womens E-Mail,0
48900,11,3) $200 - $350,228.15,0,1,Urban,0,Web,Womens E-Mail,0
48901,5,5) $500 - $750,572.9,1,0,Urban,1,Web,Mens E-Mail,0
48902,9,5) $500 - $750,730.79,1,0,Surburban,1,Web,Womens E-Mail,0
48903,2,2) $100 - $200,170.03,0,1,Urban,0,Phone,Mens E-Mail,0
48904,6,4) $350 - $500,444.75,0,1,Surburban,0,Phone,Womens E-Mail,0
48905,7,1) $0 - $100,76.6,0,1,Urban,0,Phone,No E-Mail,0
48906,10,2) $100 - $200,166.43,0,1,Urban,0,Web,Womens E-Mail,0
48907,5,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0
48908,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
48909,3,"6) $750 - $1,000",927.4,1,1,Surburban,1,Web,Mens E-Mail,0
48910,2,2) $100 - $200,119.8,0,1,Urban,1,Phone,Womens E-Mail,0
48911,4,3) $200 - $350,325.35,0,1,Rural,0,Phone,Mens E-Mail,0
48912,1,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0
48913,1,2) $100 - $200,146.38,0,1,Urban,0,Web,No E-Mail,0
48914,3,4) $350 - $500,359.34,0,1,Urban,1,Phone,Mens E-Mail,0
48915,10,4) $350 - $500,377.81,1,1,Urban,0,Multichannel,Mens E-Mail,0
48916,3,2) $100 - $200,130.79,1,0,Rural,1,Phone,Mens E-Mail,0
48917,3,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,156.58
48918,3,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0
48919,1,4) $350 - $500,434.03,1,1,Surburban,0,Web,Mens E-Mail,0
48920,9,2) $100 - $200,185.56,1,0,Urban,1,Phone,Mens E-Mail,0
48921,12,2) $100 - $200,126.39,1,0,Rural,0,Web,Mens E-Mail,0
48922,6,5) $500 - $750,613.81,1,0,Urban,1,Web,No E-Mail,0
48923,3,4) $350 - $500,386.21,1,1,Urban,0,Phone,No E-Mail,0
48924,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
48925,1,2) $100 - $200,103.34,0,1,Urban,0,Web,Mens E-Mail,0
48926,9,3) $200 - $350,292.97,1,1,Surburban,0,Web,Mens E-Mail,0
48927,12,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,0
48928,6,5) $500 - $750,629.87,0,1,Surburban,1,Web,No E-Mail,0
48929,1,2) $100 - $200,194.82,1,0,Urban,1,Web,Womens E-Mail,0
48930,2,5) $500 - $750,676.45,1,1,Surburban,1,Phone,No E-Mail,0
48931,10,3) $200 - $350,323.3,1,0,Rural,0,Multichannel,No E-Mail,0
48932,3,3) $200 - $350,240.85,1,0,Surburban,1,Phone,Mens E-Mail,0
48933,12,2) $100 - $200,150.26,1,0,Surburban,1,Phone,Mens E-Mail,0
48934,5,1) $0 - $100,48.9,1,0,Surburban,0,Phone,Womens E-Mail,0
48935,2,3) $200 - $350,312.14,0,1,Urban,0,Phone,Mens E-Mail,0
48936,10,4) $350 - $500,365.78,1,1,Surburban,0,Web,Womens E-Mail,0
48937,12,3) $200 - $350,324.32,1,0,Urban,0,Web,Womens E-Mail,0
48938,10,2) $100 - $200,169.19,0,1,Urban,0,Phone,Womens E-Mail,123.68
48939,8,2) $100 - $200,147.98,1,0,Rural,1,Web,No E-Mail,0
48940,3,3) $200 - $350,293.37,1,1,Urban,0,Phone,Womens E-Mail,0
48941,6,4) $350 - $500,373.53,1,0,Surburban,0,Multichannel,Womens E-Mail,0
48942,8,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0
48943,3,"6) $750 - $1,000",965.01,1,0,Urban,1,Multichannel,No E-Mail,0
48944,12,2) $100 - $200,158.49,0,1,Rural,1,Phone,No E-Mail,0
48945,3,3) $200 - $350,345.02,0,1,Surburban,1,Web,No E-Mail,0
48946,9,3) $200 - $350,219.92,0,1,Surburban,1,Web,Mens E-Mail,0
48947,4,4) $350 - $500,425.28,1,0,Rural,0,Phone,No E-Mail,0
48948,8,4) $350 - $500,401.14,1,0,Urban,0,Multichannel,No E-Mail,0
48949,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0
48950,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
48951,2,1) $0 - $100,59.6,0,1,Urban,0,Web,Mens E-Mail,0
48952,5,3) $200 - $350,201.38,0,1,Urban,0,Multichannel,No E-Mail,0
48953,9,2) $100 - $200,176.45,1,0,Rural,0,Phone,Mens E-Mail,0
48954,5,2) $100 - $200,163.4,0,1,Surburban,1,Web,Mens E-Mail,0
48955,2,3) $200 - $350,209.77,0,1,Urban,0,Phone,Womens E-Mail,0
48956,1,3) $200 - $350,309.23,1,0,Surburban,0,Web,Womens E-Mail,0
48957,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
48958,4,1) $0 - $100,84.39,0,1,Urban,0,Web,Mens E-Mail,0
48959,2,3) $200 - $350,282.41,1,1,Urban,1,Web,Womens E-Mail,0
48960,9,3) $200 - $350,234.34,1,0,Urban,1,Web,Womens E-Mail,0
48961,8,2) $100 - $200,123.49,0,1,Surburban,1,Phone,Womens E-Mail,0
48962,4,3) $200 - $350,214.19,1,1,Surburban,0,Phone,No E-Mail,0
48963,4,3) $200 - $350,255.02,1,0,Surburban,0,Multichannel,Mens E-Mail,0
48964,6,3) $200 - $350,247.23,1,0,Surburban,1,Web,No E-Mail,0
48965,1,3) $200 - $350,237.01,1,1,Urban,0,Phone,Womens E-Mail,0
48966,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
48967,3,1) $0 - $100,85.16,1,0,Urban,0,Phone,No E-Mail,0
48968,1,4) $350 - $500,376.1,1,1,Urban,0,Multichannel,Womens E-Mail,0
48969,5,3) $200 - $350,272.06,1,0,Urban,1,Multichannel,Womens E-Mail,0
48970,3,3) $200 - $350,295.57,0,1,Urban,0,Web,Womens E-Mail,0
48971,2,"6) $750 - $1,000",977.66,1,0,Surburban,1,Phone,Mens E-Mail,0
48972,1,5) $500 - $750,535.26,1,1,Rural,1,Web,Mens E-Mail,0
48973,3,1) $0 - $100,35.85,1,0,Urban,0,Web,Mens E-Mail,0
48974,10,2) $100 - $200,118.93,0,1,Surburban,0,Phone,Womens E-Mail,0
48975,9,3) $200 - $350,290.47,1,0,Urban,0,Phone,Mens E-Mail,0
48976,5,5) $500 - $750,611.62,0,1,Surburban,1,Multichannel,Mens E-Mail,0
48977,6,"6) $750 - $1,000",876.87,1,1,Surburban,1,Web,Womens E-Mail,0
48978,1,1) $0 - $100,44.14,0,1,Urban,1,Phone,No E-Mail,0
48979,4,3) $200 - $350,323.61,1,1,Urban,0,Web,Womens E-Mail,0
48980,1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
48981,5,"7) $1,000 +",1258.28,1,1,Urban,1,Phone,Mens E-Mail,0
48982,3,3) $200 - $350,214.55,0,1,Surburban,0,Web,No E-Mail,0
48983,9,1) $0 - $100,77.33,0,1,Urban,1,Phone,No E-Mail,0
48984,8,1) $0 - $100,56.15,1,0,Urban,0,Web,No E-Mail,0
48985,4,3) $200 - $350,210.71,1,0,Surburban,1,Web,Mens E-Mail,0
48986,7,5) $500 - $750,624.18,1,1,Surburban,1,Multichannel,Mens E-Mail,0
48987,1,5) $500 - $750,566.68,1,1,Rural,1,Multichannel,Mens E-Mail,0
48988,2,1) $0 - $100,69.92,0,1,Surburban,0,Web,No E-Mail,0
48989,2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
48990,2,2) $100 - $200,167.49,1,0,Surburban,1,Phone,Mens E-Mail,0
48991,7,2) $100 - $200,182.94,0,1,Urban,0,Web,Womens E-Mail,0
48992,9,2) $100 - $200,129.69,0,1,Surburban,1,Phone,Mens E-Mail,0
48993,6,2) $100 - $200,167.05,1,0,Rural,0,Web,No E-Mail,0
48994,7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
48995,5,2) $100 - $200,188.78,0,1,Urban,1,Phone,No E-Mail,0
48996,1,"7) $1,000 +",1085.17,1,1,Surburban,1,Web,Womens E-Mail,0
48997,1,2) $100 - $200,173.28,0,1,Surburban,0,Phone,Womens E-Mail,52.67
48998,12,2) $100 - $200,139.5,1,0,Urban,0,Phone,Womens E-Mail,0
48999,3,5) $500 - $750,669.06,1,0,Urban,1,Phone,Womens E-Mail,0
49000,3,5) $500 - $750,648.23,1,0,Urban,1,Multichannel,Mens E-Mail,0
49001,1,"6) $750 - $1,000",909.21,1,1,Surburban,1,Multichannel,No E-Mail,0
49002,1,3) $200 - $350,307.56,1,0,Surburban,0,Phone,Mens E-Mail,0
49003,8,"6) $750 - $1,000",992.48,1,1,Urban,1,Multichannel,No E-Mail,0
49004,12,1) $0 - $100,58.2,0,1,Urban,1,Phone,Mens E-Mail,0
49005,4,1) $0 - $100,91.75,0,1,Surburban,1,Phone,Womens E-Mail,0
49006,3,5) $500 - $750,605.96,0,1,Rural,1,Phone,Womens E-Mail,0
49007,8,1) $0 - $100,75.58,0,1,Urban,0,Web,Mens E-Mail,0
49008,1,5) $500 - $750,547.76,1,0,Urban,1,Multichannel,Womens E-Mail,0
49009,4,3) $200 - $350,318.76,1,0,Surburban,0,Phone,Womens E-Mail,0
49010,3,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0
49011,1,4) $350 - $500,454.02,1,1,Surburban,0,Phone,No E-Mail,0
49012,10,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0
49013,1,"6) $750 - $1,000",878.42,0,1,Surburban,1,Web,Womens E-Mail,0
49014,5,1) $0 - $100,75.58,1,0,Surburban,1,Web,Mens E-Mail,0
49015,3,1) $0 - $100,69.23,1,0,Rural,0,Web,No E-Mail,0
49016,3,1) $0 - $100,53.18,0,1,Surburban,1,Web,Womens E-Mail,0
49017,1,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
49018,12,1) $0 - $100,79.71,1,0,Surburban,0,Phone,No E-Mail,208.87
49019,1,5) $500 - $750,521.76,1,0,Urban,1,Web,No E-Mail,0
49020,10,2) $100 - $200,103.8,0,1,Urban,0,Web,No E-Mail,0
49021,3,2) $100 - $200,123.53,1,0,Surburban,0,Web,No E-Mail,0
49022,4,"7) $1,000 +",1076.2,0,1,Rural,1,Multichannel,Mens E-Mail,0
49023,10,2) $100 - $200,165.26,1,0,Surburban,1,Phone,Mens E-Mail,0
49024,11,5) $500 - $750,641.37,1,0,Surburban,1,Web,No E-Mail,0
49025,9,5) $500 - $750,598.99,0,1,Surburban,1,Multichannel,Womens E-Mail,0
49026,2,"7) $1,000 +",1044.4,1,0,Urban,1,Phone,Womens E-Mail,0
49027,3,4) $350 - $500,350.36,1,1,Surburban,0,Web,No E-Mail,0
49028,3,3) $200 - $350,238.16,0,1,Urban,0,Web,Mens E-Mail,0
49029,2,1) $0 - $100,38.88,0,1,Urban,1,Web,Mens E-Mail,0
49030,7,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0
49031,10,4) $350 - $500,468.09,0,1,Rural,0,Phone,Womens E-Mail,0
49032,7,3) $200 - $350,311.57,1,0,Rural,0,Web,No E-Mail,0
49033,2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
49034,5,1) $0 - $100,30.16,1,0,Surburban,0,Web,No E-Mail,0
49035,5,1) $0 - $100,34.28,1,0,Surburban,0,Web,No E-Mail,0
49036,5,5) $500 - $750,558.05,0,1,Urban,1,Phone,Womens E-Mail,0
49037,9,1) $0 - $100,82.96,0,1,Surburban,1,Phone,Mens E-Mail,0
49038,12,2) $100 - $200,115.15,1,0,Urban,1,Phone,Womens E-Mail,0
49039,5,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
49040,1,5) $500 - $750,587.74,1,1,Surburban,1,Web,Mens E-Mail,0
49041,10,1) $0 - $100,69.04,1,0,Urban,0,Web,Mens E-Mail,0
49042,10,5) $500 - $750,668.11,0,1,Surburban,1,Phone,No E-Mail,0
49043,9,3) $200 - $350,242.46,1,1,Urban,1,Multichannel,Mens E-Mail,0
49044,2,3) $200 - $350,322.75,0,1,Urban,0,Web,Mens E-Mail,0
49045,4,2) $100 - $200,194.19,1,0,Surburban,1,Phone,Womens E-Mail,0
49046,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
49047,1,1) $0 - $100,46.77,1,0,Urban,1,Phone,Womens E-Mail,0
49048,3,1) $0 - $100,85.17,1,0,Urban,0,Web,Mens E-Mail,0
49049,10,1) $0 - $100,75.86,1,0,Rural,0,Phone,Mens E-Mail,0
49050,2,3) $200 - $350,208.46,0,1,Urban,1,Phone,No E-Mail,0
49051,5,3) $200 - $350,262.64,0,1,Urban,1,Web,Womens E-Mail,0
49052,12,5) $500 - $750,507.3,1,0,Urban,1,Phone,No E-Mail,0
49053,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
49054,2,1) $0 - $100,63.19,1,0,Surburban,1,Phone,Mens E-Mail,0
49055,8,5) $500 - $750,513.07,1,0,Surburban,1,Multichannel,Womens E-Mail,0
49056,6,1) $0 - $100,93.71,0,1,Surburban,0,Phone,No E-Mail,0
49057,3,5) $500 - $750,548.29,1,0,Urban,1,Phone,Mens E-Mail,0
49058,2,"6) $750 - $1,000",783.44,1,0,Urban,1,Phone,Mens E-Mail,0
49059,11,3) $200 - $350,203.63,0,1,Urban,0,Phone,Womens E-Mail,0
49060,11,3) $200 - $350,211.03,1,1,Surburban,0,Multichannel,Womens E-Mail,0
49061,9,1) $0 - $100,67.84,1,0,Surburban,1,Phone,No E-Mail,0
49062,7,2) $100 - $200,127.81,0,1,Urban,0,Web,Womens E-Mail,0
49063,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
49064,1,2) $100 - $200,111.75,0,1,Urban,0,Web,Womens E-Mail,0
49065,7,3) $200 - $350,213.14,0,1,Urban,0,Web,No E-Mail,0
49066,3,3) $200 - $350,298.37,0,1,Rural,1,Phone,No E-Mail,0
49067,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
49068,7,3) $200 - $350,346.43,1,0,Urban,0,Phone,No E-Mail,0
49069,11,1) $0 - $100,90.23,1,0,Surburban,0,Phone,Mens E-Mail,0
49070,8,3) $200 - $350,327.89,0,1,Surburban,0,Phone,Womens E-Mail,0
49071,1,4) $350 - $500,435.46,0,1,Urban,0,Web,Womens E-Mail,0
49072,2,3) $200 - $350,243.07,1,0,Surburban,1,Web,Mens E-Mail,0
49073,1,3) $200 - $350,331.75,0,1,Rural,1,Phone,Womens E-Mail,0
49074,7,3) $200 - $350,343.22,1,0,Urban,0,Web,Womens E-Mail,0
49075,7,1) $0 - $100,38.19,1,0,Urban,0,Web,Mens E-Mail,0
49076,8,3) $200 - $350,277.02,1,0,Urban,0,Phone,No E-Mail,0
49077,5,2) $100 - $200,157.48,0,1,Urban,0,Web,No E-Mail,0
49078,1,3) $200 - $350,253.43,0,1,Surburban,0,Multichannel,No E-Mail,0
49079,10,5) $500 - $750,536.66,0,1,Surburban,1,Multichannel,No E-Mail,0
49080,1,4) $350 - $500,479.24,0,1,Urban,0,Multichannel,Womens E-Mail,0
49081,1,3) $200 - $350,268.74,1,0,Surburban,1,Web,No E-Mail,0
49082,2,1) $0 - $100,89.37,1,0,Surburban,1,Phone,Mens E-Mail,0
49083,5,4) $350 - $500,425.17,0,1,Urban,0,Web,No E-Mail,0
49084,9,3) $200 - $350,220.45,1,0,Urban,0,Web,Womens E-Mail,0
49085,9,1) $0 - $100,34.37,1,0,Urban,0,Phone,Womens E-Mail,0
49086,10,3) $200 - $350,273,1,0,Urban,0,Phone,Womens E-Mail,0
49087,3,4) $350 - $500,353.25,1,1,Surburban,0,Multichannel,No E-Mail,0
49088,2,2) $100 - $200,115.69,1,0,Urban,0,Web,No E-Mail,0
49089,10,3) $200 - $350,277.78,1,0,Surburban,1,Multichannel,Mens E-Mail,0
49090,8,3) $200 - $350,297.22,0,1,Urban,1,Web,Mens E-Mail,0
49091,1,5) $500 - $750,705.52,1,1,Urban,1,Phone,No E-Mail,39.91
49092,7,2) $100 - $200,106.47,1,0,Urban,0,Phone,Mens E-Mail,0
49093,9,1) $0 - $100,33.22,1,0,Surburban,1,Web,Womens E-Mail,0
49094,1,2) $100 - $200,118.42,0,1,Urban,1,Phone,Mens E-Mail,178.78
49095,7,4) $350 - $500,384.76,1,0,Surburban,0,Phone,Womens E-Mail,0
49096,2,3) $200 - $350,290.46,0,1,Urban,0,Phone,Womens E-Mail,0
49097,1,3) $200 - $350,282.1,1,1,Urban,0,Phone,No E-Mail,0
49098,9,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0
49099,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
49100,11,1) $0 - $100,77.19,0,1,Urban,0,Web,Womens E-Mail,0
49101,7,3) $200 - $350,254.84,1,0,Surburban,0,Multichannel,Mens E-Mail,0
49102,11,5) $500 - $750,531.35,1,1,Urban,1,Multichannel,No E-Mail,0
49103,4,3) $200 - $350,336.7,1,0,Urban,0,Web,Mens E-Mail,0
49104,1,3) $200 - $350,327.27,0,1,Surburban,0,Multichannel,No E-Mail,0
49105,1,3) $200 - $350,260.3,1,0,Surburban,1,Multichannel,Mens E-Mail,0
49106,2,1) $0 - $100,77.98,0,1,Urban,1,Phone,Womens E-Mail,0
49107,4,1) $0 - $100,72.86,1,0,Urban,0,Phone,No E-Mail,0
49108,5,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0
49109,10,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0
49110,7,"6) $750 - $1,000",869.55,1,1,Surburban,1,Web,Mens E-Mail,0
49111,10,1) $0 - $100,76.85,0,1,Rural,0,Web,No E-Mail,0
49112,3,3) $200 - $350,229.45,0,1,Urban,1,Web,Mens E-Mail,0
49113,5,2) $100 - $200,193.03,0,1,Surburban,0,Web,No E-Mail,0
49114,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
49115,3,1) $0 - $100,80.92,1,0,Surburban,0,Phone,Womens E-Mail,0
49116,6,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
49117,1,5) $500 - $750,732.2,0,1,Rural,1,Phone,Womens E-Mail,0
49118,12,3) $200 - $350,251.15,1,1,Rural,1,Multichannel,Womens E-Mail,0
49119,10,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0
49120,11,1) $0 - $100,40.12,1,0,Rural,0,Web,Mens E-Mail,0
49121,1,5) $500 - $750,612.29,1,0,Surburban,1,Web,Mens E-Mail,0
49122,2,4) $350 - $500,368.07,0,1,Surburban,1,Phone,No E-Mail,0
49123,1,2) $100 - $200,128.21,1,0,Urban,0,Web,No E-Mail,0
49124,9,1) $0 - $100,38.74,0,1,Surburban,0,Phone,Womens E-Mail,0
49125,5,3) $200 - $350,340.63,0,1,Surburban,0,Phone,Mens E-Mail,0
49126,3,4) $350 - $500,494.2,1,0,Urban,0,Multichannel,Womens E-Mail,0
49127,7,2) $100 - $200,170.77,0,1,Surburban,0,Phone,No E-Mail,0
49128,9,3) $200 - $350,256.82,0,1,Urban,0,Phone,Mens E-Mail,0
49129,8,4) $350 - $500,407.57,0,1,Rural,0,Multichannel,No E-Mail,0
49130,2,3) $200 - $350,221.97,1,0,Urban,0,Phone,No E-Mail,0
49131,9,2) $100 - $200,198.17,1,0,Surburban,0,Phone,Womens E-Mail,0
49132,4,2) $100 - $200,158.22,0,1,Urban,0,Web,Womens E-Mail,0
49133,5,2) $100 - $200,147.33,0,1,Surburban,1,Phone,No E-Mail,0
49134,7,1) $0 - $100,46.53,0,1,Surburban,0,Web,Mens E-Mail,0
49135,2,4) $350 - $500,467.47,1,1,Urban,0,Multichannel,Mens E-Mail,0
49136,3,3) $200 - $350,276.03,0,1,Surburban,1,Phone,Mens E-Mail,0
49137,7,1) $0 - $100,56.75,0,1,Urban,0,Web,Mens E-Mail,0
49138,1,2) $100 - $200,186.02,0,1,Surburban,0,Web,Mens E-Mail,0
49139,4,1) $0 - $100,75.29,0,1,Surburban,1,Web,Womens E-Mail,0
49140,3,3) $200 - $350,235.27,0,1,Urban,1,Web,No E-Mail,0
49141,3,3) $200 - $350,231.27,1,0,Surburban,1,Multichannel,Mens E-Mail,0
49142,3,3) $200 - $350,208.7,0,1,Surburban,0,Web,Mens E-Mail,0
49143,5,2) $100 - $200,117.73,1,0,Rural,0,Phone,Mens E-Mail,0
49144,4,4) $350 - $500,373.76,1,1,Surburban,0,Phone,Mens E-Mail,0
49145,3,2) $100 - $200,189.59,1,0,Surburban,0,Web,Womens E-Mail,0
49146,9,4) $350 - $500,479.23,0,1,Rural,0,Web,Mens E-Mail,0
49147,2,3) $200 - $350,236.43,1,1,Urban,1,Phone,Mens E-Mail,0
49148,1,1) $0 - $100,94.43,0,1,Urban,1,Web,No E-Mail,0
49149,2,2) $100 - $200,122.93,1,0,Surburban,1,Phone,No E-Mail,0
49150,2,3) $200 - $350,267.33,1,0,Urban,0,Phone,Mens E-Mail,0
49151,8,3) $200 - $350,229.27,1,1,Urban,1,Web,Womens E-Mail,0
49152,8,"6) $750 - $1,000",879.49,1,1,Rural,1,Web,Womens E-Mail,0
49153,10,3) $200 - $350,303.5,1,0,Urban,0,Web,Womens E-Mail,0
49154,7,3) $200 - $350,317.75,1,1,Surburban,0,Multichannel,No E-Mail,0
49155,11,1) $0 - $100,96.24,1,0,Surburban,1,Phone,Womens E-Mail,0
49156,1,3) $200 - $350,267.47,1,0,Surburban,0,Phone,Mens E-Mail,0
49157,6,2) $100 - $200,143.51,1,0,Surburban,1,Phone,Mens E-Mail,0
49158,2,2) $100 - $200,120.25,0,1,Surburban,0,Web,Mens E-Mail,0
49159,7,2) $100 - $200,177.48,1,0,Rural,0,Web,Womens E-Mail,0
49160,8,1) $0 - $100,82.64,0,1,Urban,0,Web,No E-Mail,0
49161,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0
49162,11,1) $0 - $100,62.3,0,1,Surburban,0,Phone,No E-Mail,0
49163,4,5) $500 - $750,523.34,1,0,Urban,1,Multichannel,Womens E-Mail,0
49164,2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
49165,9,1) $0 - $100,87.36,1,0,Surburban,0,Web,Mens E-Mail,0
49166,10,2) $100 - $200,108.36,0,1,Surburban,1,Phone,Mens E-Mail,0
49167,10,"7) $1,000 +",1141.26,0,1,Rural,1,Multichannel,Mens E-Mail,0
49168,2,2) $100 - $200,136.49,1,0,Urban,1,Phone,Mens E-Mail,0
49169,4,2) $100 - $200,181.87,0,1,Urban,0,Phone,No E-Mail,0
49170,2,5) $500 - $750,593.59,1,0,Urban,1,Multichannel,Womens E-Mail,0
49171,2,"7) $1,000 +",1019.62,1,0,Urban,1,Multichannel,Womens E-Mail,0
49172,10,3) $200 - $350,267.99,0,1,Urban,0,Web,Mens E-Mail,0
49173,5,5) $500 - $750,537.6,0,1,Urban,1,Multichannel,Womens E-Mail,0
49174,6,1) $0 - $100,40.89,0,1,Urban,1,Phone,Mens E-Mail,0
49175,7,3) $200 - $350,245.23,1,1,Urban,0,Phone,No E-Mail,0
49176,7,2) $100 - $200,168.78,0,1,Surburban,0,Phone,Womens E-Mail,0
49177,12,2) $100 - $200,106.55,0,1,Urban,0,Web,Mens E-Mail,0
49178,5,4) $350 - $500,405.38,1,0,Surburban,0,Multichannel,No E-Mail,0
49179,4,1) $0 - $100,65.04,1,0,Urban,0,Web,Mens E-Mail,0
49180,6,2) $100 - $200,169.52,1,0,Urban,0,Web,Womens E-Mail,0
